rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ID,prolific_id,success,timeout,failed_images,failed_audio,failed_video,stimulus,trial_category,question_order,slider_start,stimulus_name
5137,98,html-slider-response,10,346241,0.0-10.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_sidewalk_shortest.png
6100,28,html-slider-response,11,352343,0.0-11.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_shortest.png
5734,82,html-slider-response,12,358081,0.0-12.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_sidewalk_shortest.png
5844,31,html-slider-response,13,363929,0.0-13.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_grass_shortest.png
10969,100,html-slider-response,14,374904,0.0-14.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_sidewalk_shortest.png
5973,39,html-slider-response,15,380880,0.0-15.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_shortest.png
6853,37,html-slider-response,16,387737,0.0-16.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_wandering.png
4410,92,html-slider-response,17,392149,0.0-17.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_sidewalk_shortest.png
4228,28,html-slider-response,18,396381,0.0-18.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_grass_wandering.png
5116,89,html-slider-response,19,401498,0.0-19.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_sidewalk_shortest.png
6113,29,html-slider-response,20,407615,0.0-20.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_wandering.png
5253,35,html-slider-response,21,412876,0.0-21.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_shortest.png
6120,84,html-slider-response,22,419000,0.0-22.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_sidewalk_shortest.png
6494,26,html-slider-response,23,425498,0.0-23.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_wandering.png
6544,24,html-slider-response,24,432045,0.0-24.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_wandering.png
4451,35,html-slider-response,25,436502,0.0-25.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_wandering.png
4923,33,html-slider-response,26,441431,0.0-26.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_wandering.png
3910,18,html-slider-response,27,445345,0.0-27.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_shortest.png
3525,32,html-slider-response,28,448874,0.0-28.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_grass_shortest.png
5398,71,html-slider-response,29,454276,0.0-29.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_sidewalk_shortest.png
4288,32,html-slider-response,30,458568,0.0-30.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_wandering.png
3884,28,html-slider-response,31,462454,0.0-31.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_shortest.png
3924,40,html-slider-response,32,466382,0.0-32.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_shortest.png
3982,87,html-slider-response,33,470370,0.0-33.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_sidewalk_shortest.png
27810,"[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""20""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""No""}]",survey-html-form,34,498183,0.0-34.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,,debrief,,,
17635,"{""Q0"":""mrz53222h""}",survey-text,35,515824,0.0-35.0,2,1,2024-07-20 04:27:35,c42334ae11bd6e373fa9fec6f52302a2,104.251.81.105,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,,Firefox,128.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.5",mrz53222h,669a9a0de19a9b9247fa8fc8,,,,,,,,,,
2368,"{""prolific_id"":""613fb653aa6f033cb05cc587""}",survey-text,0,2393,0.0-0.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,,,,,
,,preload,1,3332,0.0-1.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,true,false,[],[],[],,,,,
1221, ,html-keyboard-response,2,4554,0.0-2.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>",,,,
2483,y,html-keyboard-response,3,7038,0.0-3.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this study, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this study, you must read all the questions fully and answer honestly. You may only complete this study once. If you complete this study multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This study is part of a MIT scientific research project. Your decision to complete this study is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this study voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",,,,
36921,"{""instructions1"":""a park and the surrounding areas in a medium-sized town""}",survey-text,4,43974,0.0-4.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,,instructions,,,
12681,"{""instructions2"":""yes""}",survey-text,5,56659,0.0-5.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,,instructions,,,
24646,"{""map_attention"":""Maps showing a small city, park, and destinations"",""squares_attention"":""Two terrains (grass and sidewalk) and three destinations (urgent care, bus stop, coffee shop)"",""answer_attention"":""Based on what you think the average person living in this town would think""}",survey-multi-choice,6,81308,0.0-6.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,,,"[0,1,2]",,
6762,91,html-slider-response,7,88074,0.0-7.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_shortest.png
5982,37,html-slider-response,8,94058,0.0-8.0,1,1,2024-07-20 04:27:16,c42334ae11bd6e373fa9fec6f52302a2,70.140.215.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",mmyate9cf,613fb653aa6f033cb05cc587,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_wandering.png
