rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ID,prolific_id,success,timeout,failed_images,failed_audio,failed_video,stimulus,trial_category,question_order,slider_start,stimulus_name
3677,51,html-slider-response,26,220235,0.0-26.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map3_bus_grass_wandering.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_wandering.png
4900,45,html-slider-response,27,225139,0.0-27.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map2_hospital_grass_wandering.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_wandering.png
4740,44,html-slider-response,28,229883,0.0-28.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map2_bus_grass_wandering.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_wandering.png
4277,40,html-slider-response,29,234164,0.0-29.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map3_bus_grass_shortest.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_shortest.png
6716,88,html-slider-response,30,240884,0.0-30.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map1_hospital_grass_shortest.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_shortest.png
3045,100,html-slider-response,31,243932,0.0-31.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map1_bus_sidewalk_shortest.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map1_bus_sidewalk_shortest.png
3597,44,html-slider-response,32,247531,0.0-32.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map1_bus_grass_shortest.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_shortest.png
3845,100,html-slider-response,33,251380,0.0-33.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/sign.png' style='width:140px; height:auto; margin-right:10px;' /><img src='img/map3_coffee_sidewalk_shortest.png' style='width:460px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_sidewalk_shortest.png
9781,"[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""26""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""""}]",survey-html-form,34,261164,0.0-34.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,,debrief,,,
10390,"{""Q0"":""wphde3w8l""}",survey-text,35,271564,0.0-35.0,1,1,2024-07-22 20:20:40,866eb5410fc55685cfd7219525660524,73.45.14.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",WebKit,Chrome,109.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",wphde3w8l,5f8c5938b9fa883a8a59107f,,,,,,,,,,
4348,"{""prolific_id"":""667b5427190429e5c81518f2""}",survey-text,0,4362,0.0-0.0,12,1,2024-07-22 20:28:11,866eb5410fc55685cfd7219525660524,99.74.179.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",jxgsc4z0o,667b5427190429e5c81518f2,,,,,,,,,,
,,preload,1,5347,0.0-1.0,12,1,2024-07-22 20:28:11,866eb5410fc55685cfd7219525660524,99.74.179.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",jxgsc4z0o,667b5427190429e5c81518f2,true,false,[],[],[],,,,,
1501, ,html-keyboard-response,2,6849,0.0-2.0,12,1,2024-07-22 20:28:11,866eb5410fc55685cfd7219525660524,99.74.179.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",jxgsc4z0o,667b5427190429e5c81518f2,,,,,,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>",,,,
3209,y,html-keyboard-response,3,10059,0.0-3.0,12,1,2024-07-22 20:28:11,866eb5410fc55685cfd7219525660524,99.74.179.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Macintosh,Chrome,126.0.0.0,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",jxgsc4z0o,667b5427190429e5c81518f2,,,,,,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this study, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this study, you must read all the questions fully and answer honestly. You may only complete this study once. If you complete this study multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This study is part of a MIT scientific research project. Your decision to complete this study is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this study voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",,,,
